Year,Name,Event,Round,Scores
2016,J. Florence,Fiji Pro,Quarterfinals,"['6.50', '1.23', '4.43', '0.57', '2.43', '1.20']"
2016,G. Medina,Fiji Pro,Semifinals,"['4.67', '8.40', '2.00', '4.23', '0.57', '6.27', '2.17', '0.50']"
2016,K. Slater,Fiji Pro,Semifinals,"['6.50', '1.57', '1.73', '5.53', '0.80', '0.77', '0.30', '0.20']"
2016,M. Wilkinson,Fiji Pro,Semifinals,"['5.83', '1.00', '1.20', '7.50', '0.20']"
2016,A. Buchan,Fiji Pro,Semifinals,"['0.43', '7.83', '4.17', '\xa0', '\xa0']"
2016,G. Medina,Fiji Pro,Finals,"['0.30', '1.57', '0.33', '0.30', '7.33', '8.27', '0.50']"
2016,M. Wilkinson,Fiji Pro,Finals,"['0.30', '2.00', '4.17', '0.20', '2.17', '1.20', '\xa0']"
2016,M. Fanning,J-Bay Open,Round 1,"['6.17', '3.83', '7.50', '4.70', '3.27']"
2016,A. Muniz,J-Bay Open,Round 1,"['1.83', '5.77', '1.00', '3.67', '5.03']"
2016,C. Coffin,J-Bay Open,Round 1,"['5.00', '0.57', '0.50', '4.97', '\xa0']"
2016,I. Ferreira,J-Bay Open,Round 1,"['0.63', '6.83', '6.50', '5.40', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Pupo,J-Bay Open,Round 1,"['0.50', '3.17', '2.00', '5.83', '0.20', '1.67', '6.23', '2.87', '0.77']"
2016,R. Callinan,J-Bay Open,Round 1,"['0.37', '2.50', '2.33', '0.73', '5.93', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Igarashi,J-Bay Open,Round 1,"['8.17', '0.50', '7.47', '\xa0', '\xa0', '\xa0']"
2016,J. Florence,J-Bay Open,Round 1,"['7.17', '4.50', '2.17', '6.07', '1.00', '3.73']"
2016,K. Asing,J-Bay Open,Round 1,"['6.83', '0.43', '5.77', '5.17', '0.63', '0.30']"
2016,A. de Souza,J-Bay Open,Round 1,"['6.33', '7.33', '0.73', '7.43', '4.43', '\xa0', '\xa0']"
2016,K. Otton,J-Bay Open,Round 1,"['0.23', '5.50', '3.00', '2.43', '2.50', '5.30', '3.83']"
2016,J. Kerr,J-Bay Open,Round 1,"['4.83', '2.17', '0.77', '2.00', '2.17', '\xa0', '\xa0']"
2016,G. Medina,J-Bay Open,Round 1,"['8.17', '1.17', '2.67', '0.27', '0.57', '9.10', '0.43', '5.93', '2.57', '7.17']"
2016,D. Payne,J-Bay Open,Round 1,"['6.67', '3.27', '2.10', '2.20', '0.43', '0.30', '6.10', '0.73', '\xa0', '\xa0']"
2016,A. Ribeiro,J-Bay Open,Round 1,"['5.17', '3.40', '3.73', '7.10', '2.00', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,D. Cathels,J-Bay Open,Round 1,"['5.83', '1.83', '5.50', '4.47', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Wilkinson,J-Bay Open,Round 1,"['4.50', '2.17', '3.87', '5.83', '0.67', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,S. Sawyer,J-Bay Open,Round 1,"['0.83', '0.93', '3.33', '0.50', '2.03', '0.20', '0.30', '4.10', '2.57']"
2016,K. Slater,J-Bay Open,Round 1,"['5.83', '5.00', '3.50', '4.77', '0.60', '6.43', '\xa0']"
2016,F. Toledo,J-Bay Open,Round 1,"['0.63', '7.50', '0.73', '3.50', '4.50', '\xa0', '\xa0']"
2016,M. Banting,J-Bay Open,Round 1,"['0.50', '1.93', '2.17', '3.93', '5.20', '2.17', '4.23']"
2016,K. Andino,J-Bay Open,Round 1,"['5.83', '6.83', '1.63', '7.33', '3.10', '0.57', '\xa0']"
2016,J. Andre,J-Bay Open,Round 1,"['4.83', '4.27', '6.07', '6.33', '1.83', '6.33', '\xa0']"
2016,A. Buchan,J-Bay Open,Round 1,"['1.93', '5.73', '3.00', '6.77', '3.43', '2.00', '0.50']"
2016,J. Smith,J-Bay Open,Round 1,"['6.67', '8.10', '6.70', '1.40', '8.33', '0.50', '0.47']"
2016,W. Dantas,J-Bay Open,Round 1,"['4.00', '9.27', '2.50', '5.83', '2.17', '1.60', '2.87']"
2016,A. Melling,J-Bay Open,Round 1,"['3.83', '5.53', '0.67', '3.87', '\xa0', '\xa0', '\xa0']"
2016,C. Ibelli,J-Bay Open,Round 1,"['7.33', '2.60', '5.33', '4.83', '7.93', '0.37', '\xa0']"
2016,J. Parkinson,J-Bay Open,Round 1,"['6.17', '4.43', '7.43', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Flores,J-Bay Open,Round 1,"['4.50', '0.37', '1.00', '6.17', '6.73', '0.87', '3.90']"
2016,J. Wilson,J-Bay Open,Round 1,"['9.17', '8.97', '9.60', '\xa0', '\xa0']"
2016,J. Freestone,J-Bay Open,Round 1,"['4.17', '6.00', '2.00', '3.83', '3.20']"
2016,N. Young,J-Bay Open,Round 1,"['7.00', '0.50', '\xa0', '\xa0', '\xa0']"
2016,S. Zietz,J-Bay Open,Round 1,"['9.17', '0.67', '7.67', '8.73', '6.67', '6.20', '\xa0', '\xa0', '\xa0']"
2016,M. Bourez,J-Bay Open,Round 1,"['1.50', '0.50', '0.57', '1.60', '0.37', '4.97', '1.87', '0.43', '4.93']"
2016,S. Kennedy,J-Bay Open,Round 1,"['2.50', '1.37', '5.17', '4.33', '4.57', '2.00', '\xa0', '\xa0', '\xa0']"
2016,M. Wilkinson,J-Bay Open,Round 2,"['0.27', '2.83', '2.60', '5.10', '0.50', '2.57', '1.60', '3.37', '3.17']"
2016,S. Sawyer,J-Bay Open,Round 2,"['2.33', '0.73', '4.00', '3.93', '2.40', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Florence,J-Bay Open,Round 2,"['9.57', '7.70', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,A. Ribeiro,J-Bay Open,Round 2,"['8.17', '1.13', '3.00', '1.50', '1.40', '3.60', '0.80', '3.00']"
2016,F. Toledo,J-Bay Open,Round 2,"['6.67', '6.33', '3.83', '8.77', '7.77']"
2016,K. Otton,J-Bay Open,Round 2,"['5.00', '8.57', '0.30', '5.77', '\xa0']"
2016,A. Buchan,J-Bay Open,Round 2,"['4.67', '4.17', '5.83']"
2016,K. Asing,J-Bay Open,Round 2,"['3.00', '0.30', '0.87']"
2016,M. Bourez,J-Bay Open,Round 2,"['5.00', '7.67', '0.30', '4.17', '0.63', '0.43', '8.40']"
2016,R. Callinan,J-Bay Open,Round 2,"['3.50', '0.43', '7.83', '1.00', '0.77', '5.07', '\xa0']"
2016,A. Muniz,J-Bay Open,Round 2,"['1.07', '0.37', '7.67', '6.60', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,N. Young,J-Bay Open,Round 2,"['4.50', '0.20', '3.83', '0.50', '4.40', '5.83', '3.17', '6.50', '6.43']"
2016,J. Parkinson,J-Bay Open,Round 2,"['7.67', '0.20', '7.50', '5.10', '5.27', '0.87', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Banting,J-Bay Open,Round 2,"['0.43', '0.67', '0.60', '5.67', '4.00', '6.50', '3.50', '3.33', '4.97', '1.83']"
2016,W. Dantas,J-Bay Open,Round 2,"['3.50', '7.50', '7.43', '8.77', '7.93', '9.50', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Andre,J-Bay Open,Round 2,"['2.10', '2.07', '2.67', '7.10', '0.50', '6.67', '9.13', '1.73', '3.13', '2.03', '1.73', '8.00', '0.30', '5.43']"
2016,A. Melling,J-Bay Open,Round 2,"['0.50', '0.77', '0.30', '7.93', '5.00', '2.17', '6.93']"
2016,C. Coffin,J-Bay Open,Round 2,"['7.00', '7.67', '3.90', '4.23', '\xa0', '\xa0', '\xa0']"
2016,M. Pupo,J-Bay Open,Round 2,"['1.60', '6.83', '4.43', '0.50', '7.90', '7.77', '1.70', '0.50', '\xa0']"
2016,J. Flores,J-Bay Open,Round 2,"['5.83', '5.00', '0.50', '4.70', '7.17', '6.27', '5.80', '0.50', '5.20']"
2016,J. Kerr,J-Bay Open,Round 2,"['0.83', '4.00', '0.30', '8.83', '6.27', '4.50', '1.43', '2.00', '9.23', '3.27']"
2016,J. Freestone,J-Bay Open,Round 2,"['0.50', '0.63', '1.00', '0.80', '6.83', '0.70', '8.43', '\xa0', '\xa0', '\xa0']"
2016,D. Payne,J-Bay Open,Round 2,"['0.50', '5.17', '0.37', '3.67', '5.90', '0.77', '9.77', '1.00', '7.70']"
2016,S. Kennedy,J-Bay Open,Round 2,"['0.30', '0.27', '0.40', '6.67', '4.77', '2.60', '4.57', '\xa0', '\xa0']"
2016,J. Smith,J-Bay Open,Round 3,"['6.50', '7.50', '8.70', '9.50', '0.50', '2.50']"
2016,K. Andino,J-Bay Open,Round 3,"['5.60', '4.50', '0.37', '1.00', '\xa0', '\xa0']"
2016,J. Florence,J-Bay Open,Round 3,"['6.50', '5.50', '8.33', '2.00', '2.60', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,D. Payne,J-Bay Open,Round 3,"['0.93', '0.50', '7.50', '1.87', '6.43', '0.77', '0.20', '2.27', '0.23']"
2016,J. Kerr,J-Bay Open,Round 3,"['6.33', '8.17', '5.27', '2.10', '2.00', '8.23', '\xa0']"
2016,I. Ferreira,J-Bay Open,Round 3,"['0.43', '4.67', '1.43', '5.17', '6.37', '0.30', '7.83']"
2016,K. Slater,J-Bay Open,Round 3,"['6.33', '0.50', '0.43', '1.70', '5.40', '3.90', '0.27', '0.73', '4.27']"
2016,A. Buchan,J-Bay Open,Round 3,"['4.83', '0.37', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Bourez,J-Bay Open,Round 3,"['7.67', '2.10', '5.50', '0.50', '7.00', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,S. Zietz,J-Bay Open,Round 3,"['4.33', '2.00', '3.83', '6.93', '1.60', '2.93', '2.43', '0.27', '0.83']"
2016,A. Muniz,J-Bay Open,Round 3,"['5.50', '0.27', '0.47', '0.33', '0.23', '6.07', '6.13', '\xa0']"
2016,M. Wilkinson,J-Bay Open,Round 3,"['0.50', '0.20', '5.67', '2.60', '0.67', '3.27', '4.60', '2.43']"
2016,G. Medina,J-Bay Open,Round 3,"['5.83', '1.93', '3.60', '7.83', '0.57', '2.43', '5.07', '8.17', '0.30', '1.00']"
2016,A. Melling,J-Bay Open,Round 3,"['3.67', '3.23', '2.63', '6.00', '9.17', '0.77', '1.70', '6.00', '\xa0', '\xa0']"
2016,J. Wilson,J-Bay Open,Round 3,"['5.50', '7.00', '0.50', '7.30', '8.50', '0.53', '6.00', '1.43']"
2016,J. Parkinson,J-Bay Open,Round 3,"['5.67', '0.20', '8.00', '4.83', '4.77', '\xa0', '\xa0', '\xa0']"
2016,F. Toledo,J-Bay Open,Round 3,"['9.00', '0.50', '2.50', '6.17', '7.67', '0.37']"
2016,M. Pupo,J-Bay Open,Round 3,"['2.00', '0.27', '3.67', '2.37', '\xa0', '\xa0']"
2016,M. Fanning,J-Bay Open,Round 3,"['8.33', '5.00', '8.87', '0.50', '9.50', '\xa0', '\xa0', '\xa0']"
2016,K. Igarashi,J-Bay Open,Round 3,"['0.50', '8.50', '2.67', '3.50', '2.60', '0.37', '6.10', '0.23']"
2016,W. Dantas,J-Bay Open,Round 3,"['8.00', '4.00', '5.67', '5.93', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,C. Ibelli,J-Bay Open,Round 3,"['0.80', '1.93', '4.33', '0.93', '4.33', '0.27', '6.33', '0.60', '1.07', '0.20']"
2016,A. de Souza,J-Bay Open,Round 3,"['3.83', '7.00', '7.73', '6.77', '0.57', '5.17', '0.50', '3.63']"
2016,D. Cathels,J-Bay Open,Round 3,"['2.50', '5.00', '7.30', '3.23', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Florence,J-Bay Open,Round 4,"['8.50', '4.50', '8.93', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Smith,J-Bay Open,Round 4,"['7.33', '6.50', '0.20', '8.10', '5.33', '2.23', '0.57']"
2016,J. Kerr,J-Bay Open,Round 4,"['4.17', '7.60', '0.30', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Slater,J-Bay Open,Round 4,"['7.67', '3.67', '5.33', '9.00', '0.50', '9.07', '1.73']"
2016,M. Bourez,J-Bay Open,Round 4,"['9.27', '7.17', '8.40', '2.53', '4.60', '\xa0', '\xa0']"
2016,A. Muniz,J-Bay Open,Round 4,"['2.50', '4.77', '2.27', '5.73', '2.00', '0.50', '\xa0']"
2016,J. Wilson,J-Bay Open,Round 4,"['8.83', '2.87', '1.40', '6.60', '\xa0', '\xa0', '\xa0']"
2016,G. Medina,J-Bay Open,Round 4,"['4.00', '6.00', '7.83', '4.67', '0.33', '1.77', '4.10']"
2016,F. Toledo,J-Bay Open,Round 4,"['0.50', '3.00', '5.50', '8.27', '3.77', '\xa0', '\xa0']"
2016,M. Fanning,J-Bay Open,Round 4,"['8.00', '9.00', '1.83', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,W. Dantas,J-Bay Open,Round 4,"['8.43', '8.50', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,A. de Souza,J-Bay Open,Round 4,"['0.30', '7.00', '8.27', '5.00', '3.33', '0.93', '4.93']"
2016,J. Smith,J-Bay Open,Round 5,"['9.87', '7.50', '0.83', '\xa0']"
2016,A. Muniz,J-Bay Open,Round 5,"['0.90', '6.17', '0.50', '3.83']"
2016,J. Kerr,J-Bay Open,Round 5,"['6.33', '7.10', '1.00', '7.57', '6.10', '0.23', '0.47', '0.27', '7.73']"
2016,M. Bourez,J-Bay Open,Round 5,"['6.33', '5.27', '3.73', '4.27', '4.27', '0.33', '8.60', '\xa0', '\xa0']"
2016,G. Medina,J-Bay Open,Round 5,"['3.17', '5.33', '0.77', '2.93', '8.43', '0.30', '6.60', '4.90', '2.33']"
2016,A. de Souza,J-Bay Open,Round 5,"['6.83', '0.20', '5.57', '3.27', '0.90', '2.53', '5.43', '4.77', '0.53']"
2016,F. Toledo,J-Bay Open,Round 5,"['1.70', '0.50', '2.17', '2.50', '4.83', '7.17', '5.33']"
2016,W. Dantas,J-Bay Open,Round 5,"['4.10', '6.17', '0.43', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Florence,J-Bay Open,Quarterfinals,"['0.50', '0.23', '2.83', '2.00', '7.33', '3.37']"
2016,J. Smith,J-Bay Open,Quarterfinals,"['6.33', '0.87', '2.43', '4.17', '\xa0', '\xa0']"
2016,J. Kerr,J-Bay Open,Quarterfinals,"['6.00', '4.33', '6.67', '0.73', '6.27', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Slater,J-Bay Open,Quarterfinals,"['0.30', '4.57', '0.93', '3.17', '5.33', '6.50', '1.23', '5.47', '0.93']"
2016,J. Wilson,J-Bay Open,Quarterfinals,"['5.00', '5.83', '0.50', '4.33', '6.50']"
2016,G. Medina,J-Bay Open,Quarterfinals,"['8.33', '2.50', '0.23', '3.60', '\xa0']"
2016,M. Fanning,J-Bay Open,Quarterfinals,"['1.00', '7.67', '9.27', '5.67', '8.37', '5.37', '\xa0', '\xa0']"
2016,F. Toledo,J-Bay Open,Quarterfinals,"['7.73', '3.00', '8.67', '7.00', '1.07', '5.07', '0.63', '3.00']"
2016,J. Florence,J-Bay Open,Semifinals,"['5.83', '0.87', '8.27', '0.30', '8.23', '\xa0']"
2016,J. Kerr,J-Bay Open,Semifinals,"['0.57', '7.33', '2.83', '0.50', '7.10', '5.17']"
2016,M. Fanning,J-Bay Open,Semifinals,"['8.00', '9.10', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Wilson,J-Bay Open,Semifinals,"['3.83', '4.03', '7.00', '8.17', '6.83', '2.27']"
2016,M. Fanning,J-Bay Open,Finals,"['7.17', '9.93', '1.77', '7.77']"
2016,J. Florence,J-Bay Open,Finals,"['8.50', '5.00', '8.63', '\xa0']"
2016,J. Smith,Billabong Pro Tahiti,Round 1,"['5.50', '1.17', '1.73', '2.50']"
2016,R. Callinan,Billabong Pro Tahiti,Round 1,"['3.00', '0.27', '\xa0', '\xa0']"
2016,D. Payne,Billabong Pro Tahiti,Round 1,"['\xa0', '\xa0', '\xa0', '\xa0']"
2016,I. Ferreira,Billabong Pro Tahiti,Round 1,"['1.50', '0.20', '7.50', '3.50', '6.00', '5.33']"
2016,K. Asing,Billabong Pro Tahiti,Round 1,"['1.50', '4.00', '3.40', '\xa0', '\xa0', '\xa0']"
2016,K. Igarashi,Billabong Pro Tahiti,Round 1,"['2.77', '2.57', '0.93', '\xa0', '\xa0', '\xa0']"
2016,K. Otton,Billabong Pro Tahiti,Round 1,"['6.83', '3.00', '5.17', '7.50']"
2016,A. de Souza,Billabong Pro Tahiti,Round 1,"['3.50', '1.83', '\xa0', '\xa0']"
2016,M. Pupo,Billabong Pro Tahiti,Round 1,"['2.83', '1.83', '\xa0', '\xa0']"
2016,G. Medina,Billabong Pro Tahiti,Round 1,"['0.60', '5.17', '5.60', '8.00', '0.43', '2.33']"
2016,C. Coffin,Billabong Pro Tahiti,Round 1,"['4.00', '1.60', '0.67', '\xa0', '\xa0', '\xa0']"
2016,A. Ribeiro,Billabong Pro Tahiti,Round 1,"['1.90', '1.57', '0.80', '\xa0', '\xa0', '\xa0']"
2016,J. Florence,Billabong Pro Tahiti,Round 1,"['9.00', '1.17', '9.40', '5.57', '\xa0']"
2016,D. Cathels,Billabong Pro Tahiti,Round 1,"['4.83', '7.50', '\xa0', '\xa0', '\xa0']"
2016,H. Teriinatoofa,Billabong Pro Tahiti,Round 1,"['0.23', '2.67', '0.20', '1.83', '0.93']"
2016,B. Santos,Billabong Pro Tahiti,Round 1,"['5.67', '5.27', '6.23']"
2016,M. Wilkinson,Billabong Pro Tahiti,Round 1,"['4.67', '3.33', '3.83']"
2016,S. Kennedy,Billabong Pro Tahiti,Round 1,"['1.00', '1.87', '5.50']"
2016,K. Slater,Billabong Pro Tahiti,Round 1,"['0.67', '6.00', '1.10', '3.33', '9.00', '4.83']"
2016,M. Bourez,Billabong Pro Tahiti,Round 1,"['7.10', '7.73', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Banting,Billabong Pro Tahiti,Round 1,"['0.77', '0.93', '7.30', '0.37', '2.00', '\xa0']"
2016,J. Flores,Billabong Pro Tahiti,Round 1,"['2.83', '5.50', '5.93', '\xa0', '\xa0', '\xa0']"
2016,J. Wilson,Billabong Pro Tahiti,Round 1,"['7.33', '0.87', '0.67', '\xa0', '\xa0', '\xa0']"
2016,N. Young,Billabong Pro Tahiti,Round 1,"['1.50', '3.83', '0.77', '0.50', '1.07', '0.77']"
2016,S. Zietz,Billabong Pro Tahiti,Round 1,"['6.33', '6.77', '0.50', '7.67', '8.40', '\xa0']"
2016,J. Kerr,Billabong Pro Tahiti,Round 1,"['0.93', '1.20', '5.43', '0.80', '6.60', '\xa0']"
2016,J. Andre,Billabong Pro Tahiti,Round 1,"['1.43', '5.17', '3.67', '0.80', '4.50', '5.27']"
2016,A. Buchan,Billabong Pro Tahiti,Round 1,"['0.37', '4.83', '7.17', '1.37']"
2016,J. Parkinson,Billabong Pro Tahiti,Round 1,"['5.00', '0.87', '\xa0', '\xa0']"
2016,A. Muniz,Billabong Pro Tahiti,Round 1,"['0.63', '0.30', '2.33', '\xa0']"
2016,K. Andino,Billabong Pro Tahiti,Round 1,"['8.67', '4.83', '\xa0', '\xa0', '\xa0']"
2016,J. Freestone,Billabong Pro Tahiti,Round 1,"['0.60', '3.00', '6.17', '6.63', '\xa0']"
2016,C. Ibelli,Billabong Pro Tahiti,Round 1,"['3.83', '0.50', '4.87', '2.50', '0.77']"
2016,A. Melling,Billabong Pro Tahiti,Round 1,"['8.00', '9.67', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,W. Dantas,Billabong Pro Tahiti,Round 1,"['0.33', '6.67', '5.50', '5.57', '0.30', '0.77', '1.60']"
2016,F. Toledo,Billabong Pro Tahiti,Round 1,"['2.43', '4.33', '0.73', '4.77', '\xa0', '\xa0', '\xa0']"
2016,M. Wilkinson,Billabong Pro Tahiti,Round 2,"['5.00', '4.50', '0.73', '6.17', '8.00']"
2016,H. Teriinatoofa,Billabong Pro Tahiti,Round 2,"['5.10', '6.00', '6.43', '7.07', '0.50']"
2016,A. Ribeiro,Billabong Pro Tahiti,Round 2,"['0.23', '2.00', '0.73', '0.93', '3.33', '1.50', '2.90', '1.00']"
2016,A. de Souza,Billabong Pro Tahiti,Round 2,"['3.00', '2.70', '1.07', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Asing,Billabong Pro Tahiti,Round 2,"['0.43', '0.20', '4.67', '5.00', '3.27', '0.30', '4.57']"
2016,M. Bourez,Billabong Pro Tahiti,Round 2,"['1.50', '0.30', '2.87', '5.70', '0.43', '0.50', '\xa0']"
2016,J. Wilson,Billabong Pro Tahiti,Round 2,"['7.17', '1.27', '6.67', '0.50', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,R. Callinan,Billabong Pro Tahiti,Round 2,"['2.50', '4.67', '4.33', '1.00', '0.37', '8.17', '0.20', '2.10', '5.33']"
2016,M. Banting,Billabong Pro Tahiti,Round 2,"['6.00', '3.50', '2.93', '4.00', '0.43', '3.87', '4.93']"
2016,C. Ibelli,Billabong Pro Tahiti,Round 2,"['2.40', '0.90', '5.93', '0.83', '0.83', '1.67', '\xa0']"
2016,J. Andre,Billabong Pro Tahiti,Round 2,"['1.70', '5.50', '4.93', '0.37', '\xa0', '\xa0']"
2016,F. Toledo,Billabong Pro Tahiti,Round 2,"['2.40', '1.30', '0.67', '2.27', '3.83', '2.80']"
2016,A. Muniz,Billabong Pro Tahiti,Round 2,"['1.00', '2.17', '6.50', '4.67']"
2016,W. Dantas,Billabong Pro Tahiti,Round 2,"['0.93', '5.23', '1.00', '\xa0']"
2016,J. Parkinson,Billabong Pro Tahiti,Round 2,"['1.00', '1.17', '6.67', '7.33', '2.87']"
2016,J. Freestone,Billabong Pro Tahiti,Round 2,"['0.43', '0.20', '1.60', '\xa0', '\xa0']"
2016,J. Kerr,Billabong Pro Tahiti,Round 2,"['7.00', '0.87', '5.17', '\xa0']"
2016,S. Kennedy,Billabong Pro Tahiti,Round 2,"['1.07', '4.00', '7.00', '0.27']"
2016,N. Young,Billabong Pro Tahiti,Round 2,"['3.93', '7.00', '0.50', '4.40', '\xa0']"
2016,D. Cathels,Billabong Pro Tahiti,Round 2,"['3.50', '1.00', '4.93', '5.17', '0.90']"
2016,D. Payne,Billabong Pro Tahiti,Round 2,"['3.50', '1.30', '7.17', '5.33', '1.37', '7.10']"
2016,C. Coffin,Billabong Pro Tahiti,Round 2,"['1.00', '0.37', '2.10', '5.57', '8.17', '\xa0']"
2016,K. Igarashi,Billabong Pro Tahiti,Round 2,"['5.00', '0.43', '6.77', '7.57', '0.33', '\xa0', '\xa0']"
2016,M. Pupo,Billabong Pro Tahiti,Round 2,"['1.50', '5.50', '0.43', '1.93', '4.10', '6.83', '1.07']"
2016,K. Asing,Billabong Pro Tahiti,Round 3,"['5.67', '3.50', '0.13', '1.00', '8.40', '\xa0', '\xa0', '\xa0']"
2016,I. Ferreira,Billabong Pro Tahiti,Round 3,"['0.43', '4.50', '4.17', '1.90', '7.50', '0.67', '4.93', '0.60']"
2016,K. Andino,Billabong Pro Tahiti,Round 3,"['0.43', '7.33', '6.07', '0.93', '7.70', '1.17']"
2016,A. Melling,Billabong Pro Tahiti,Round 3,"['5.67', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Smith,Billabong Pro Tahiti,Round 3,"['0.93', '3.33', '3.67']"
2016,M. Banting,Billabong Pro Tahiti,Round 3,"['5.17', '\xa0', '\xa0']"
2016,A. Buchan,Billabong Pro Tahiti,Round 3,"['0.57', '1.43', '7.83', '7.67', '0.37', '0.30']"
2016,A. Muniz,Billabong Pro Tahiti,Round 3,"['0.20', '1.50', '3.90', '3.43', '2.57', '1.43']"
2016,K. Slater,Billabong Pro Tahiti,Round 3,"['1.40', '7.67', '6.90', '9.83', '5.40']"
2016,N. Young,Billabong Pro Tahiti,Round 3,"['4.00', '5.33', '6.27', '6.23', '\xa0']"
2016,B. Santos,Billabong Pro Tahiti,Round 3,"['0.27', '5.50', '3.17', '5.33', '1.07', '6.83', '1.00', '0.97', '0.83']"
2016,M. Wilkinson,Billabong Pro Tahiti,Round 3,"['1.93', '4.90', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Florence,Billabong Pro Tahiti,Round 3,"['7.50', '5.83', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,A. Ribeiro,Billabong Pro Tahiti,Round 3,"['0.23', '1.73', '2.23', '3.17', '2.23', '5.40', '0.80', '2.70', '0.87', '0.83']"
2016,J. Kerr,Billabong Pro Tahiti,Round 3,"['6.50', '8.17', '9.27', '\xa0']"
2016,D. Payne,Billabong Pro Tahiti,Round 3,"['1.00', '1.60', '0.80', '2.77']"
2016,J. Andre,Billabong Pro Tahiti,Round 3,"['1.00', '5.00', '0.87', '0.27', '5.30', '0.50', '6.77']"
2016,S. Zietz,Billabong Pro Tahiti,Round 3,"['0.73', '7.50', '0.57', '2.07', '\xa0', '\xa0', '\xa0']"
2016,J. Wilson,Billabong Pro Tahiti,Round 3,"['6.83', '1.00', '4.33', '9.20']"
2016,J. Flores,Billabong Pro Tahiti,Round 3,"['0.43', '7.27', '7.50', '\xa0']"
2016,J. Parkinson,Billabong Pro Tahiti,Round 3,"['6.83', '5.00', '8.50', '7.03']"
2016,K. Igarashi,Billabong Pro Tahiti,Round 3,"['4.70', '0.50', '\xa0', '\xa0']"
2016,G. Medina,Billabong Pro Tahiti,Round 3,"['6.83', '8.83', '0.60', '3.93', '\xa0', '\xa0']"
2016,K. Otton,Billabong Pro Tahiti,Round 3,"['0.37', '7.00', '0.83', '0.60', '0.50', '0.50']"
2016,K. Andino,Billabong Pro Tahiti,Round 4,"['5.77', '5.47', '0.37', '9.53', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Smith,Billabong Pro Tahiti,Round 4,"['0.33', '2.60', '5.50', '1.57', '3.77', '0.50', '6.83', '0.57', '5.80']"
2016,K. Asing,Billabong Pro Tahiti,Round 4,"['0.93', '2.50', '5.33', '2.87', '6.30', '0.70', '3.00', '\xa0', '\xa0']"
2016,B. Santos,Billabong Pro Tahiti,Round 4,"['7.67', '9.00', '9.30', '8.83', '\xa0', '\xa0']"
2016,K. Slater,Billabong Pro Tahiti,Round 4,"['1.00', '8.17', '5.40', '10.00', '6.33', '\xa0']"
2016,A. Buchan,Billabong Pro Tahiti,Round 4,"['2.33', '6.00', '1.17', '1.50', '0.67', '1.20']"
2016,J. Kerr,Billabong Pro Tahiti,Round 4,"['5.50', '0.90', '0.40', '2.00', '2.17', '5.50', '2.67']"
2016,J. Andre,Billabong Pro Tahiti,Round 4,"['6.23', '1.27', '3.83', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Florence,Billabong Pro Tahiti,Round 4,"['1.83', '1.13', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Wilson,Billabong Pro Tahiti,Round 4,"['9.70', '8.27', '1.57', '\xa0', '\xa0', '\xa0']"
2016,J. Parkinson,Billabong Pro Tahiti,Round 4,"['9.37', '2.00', '1.57', '1.40', '3.67', '0.27']"
