Year,Name,Event,Round,Scores
2018,P. Gudauskas,Rip Curl Pro Bells Beach,Round 4,"['7.00', '1.60', '6.07', '7.00', '5.33', '2.13', '\xa0']"
2018,M. Wilkinson,Rip Curl Pro Bells Beach,Round 4,"['0.50', '5.67', '7.50', '2.57', '\xa0', '\xa0', '\xa0']"
2018,E. Lau,Rip Curl Pro Bells Beach,Round 4,"['5.40', '0.30', '2.30', '0.23', '7.17', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,F. Morais,Rip Curl Pro Bells Beach,Round 4,"['5.33', '4.60', '5.83', '0.30', '0.50', '1.70', '4.53', '5.03', '0.40']"
2018,C. Coffin,Rip Curl Pro Bells Beach,Round 4,"['2.33', '4.17', '0.57', '5.03', '6.07', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,G. Medina,Rip Curl Pro Bells Beach,Round 4,"['1.50', '6.33', '0.30', '3.80', '2.33', '2.17', '7.00', '3.93', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,I. Ferreira,Rip Curl Pro Bells Beach,Round 4,"['3.57', '0.50', '7.50', '0.50', '0.30', '4.40', '1.40', '4.67', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,J. Flores,Rip Curl Pro Bells Beach,Round 4,"['2.50', '2.77', '1.77', '3.07', '0.50', '1.73', '0.50', '5.60', '1.57', '5.40', '0.20', '3.57']"
2018,P. Gudauskas,Rip Curl Pro Bells Beach,Round 5,"['6.50', '5.17', '2.17', '2.60', '2.13']"
2018,M. Bourez,Rip Curl Pro Bells Beach,Round 5,"['0.33', '5.27', '2.93', '0.20', '6.17']"
2018,M. Fanning,Rip Curl Pro Bells Beach,Round 5,"['5.33', '7.00', '6.77', '\xa0']"
2018,O. Wright,Rip Curl Pro Bells Beach,Round 5,"['4.83', '0.30', '3.93', '4.50']"
2018,I. Ferreira,Rip Curl Pro Bells Beach,Round 5,"['3.83', '8.83', '9.03', '6.67', '1.27']"
2018,E. Lau,Rip Curl Pro Bells Beach,Round 5,"['4.67', '6.83', '\xa0', '\xa0', '\xa0']"
2018,G. Medina,Rip Curl Pro Bells Beach,Round 5,"['1.93', '8.83', '6.90']"
2018,F. Morais,Rip Curl Pro Bells Beach,Round 5,"['6.17', '7.00', '8.00']"
2018,M. Fanning,Rip Curl Pro Bells Beach,Quarterfinals,"['7.50', '8.00', '8.50', '\xa0']"
2018,P. Gudauskas,Rip Curl Pro Bells Beach,Quarterfinals,"['3.50', '1.00', '5.50', '4.17']"
2018,I. Ferreira,Rip Curl Pro Bells Beach,Quarterfinals,"['6.33', '9.17', '3.57', '6.83', '2.93']"
2018,G. Medina,Rip Curl Pro Bells Beach,Quarterfinals,"['6.50', '7.60', '0.37', '4.50', '\xa0']"
2018,I. Ferreira,Rip Curl Pro Bells Beach,Semifinals,"['4.67', '0.77', '6.33', '7.33', '8.33']"
2018,M. Fanning,Rip Curl Pro Bells Beach,Semifinals,"['0.50', '3.33', '8.10', '4.73', '\xa0']"
2018,F. Toledo,Oi Rio Pro,Round 1,"['4.50', '1.17', '0.30', '1.07', '1.43', '5.10', '8.60', '2.73']"
2018,K. Igarashi,Oi Rio Pro,Round 1,"['1.00', '2.67', '6.17', '3.17', '6.90', '3.07', '\xa0', '\xa0']"
2018,I. Gouveia,Oi Rio Pro,Round 1,"['5.50', '0.50', '2.10', '1.40', '4.17', '0.17', '4.23', '\xa0']"
2018,M. Pupo,Oi Rio Pro,Round 1,"['3.77', '5.43', '3.17', '7.67', '0.97', '1.13', '\xa0', '\xa0']"
2018,J. Smith,Oi Rio Pro,Round 1,"['5.83', '0.50', '4.83', '2.27', '1.07', '2.13', '3.67', '3.07']"
2018,T. Hermes,Oi Rio Pro,Round 1,"['4.50', '3.73', '0.20', '1.17', '0.73', '0.30', '2.33', '0.87']"
2018,W. Carmichael,Oi Rio Pro,Round 1,"['1.43', '6.00', '6.60', '3.20', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,O. Wright,Oi Rio Pro,Round 1,"['0.70', '0.93', '4.33', '0.50', '6.93', '0.80', '1.90', '3.67']"
2018,W. Dantas,Oi Rio Pro,Round 1,"['4.87', '1.40', '1.07', '6.30', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,M. Wright,Oi Rio Pro,Round 1,"['3.33', '5.50', '1.40', '0.20', '0.63', '7.00', '0.50', '7.83']"
2018,J. Florence,Oi Rio Pro,Round 1,"['4.83', '0.30', '1.07', '1.27', '9.10', '\xa0', '\xa0', '\xa0']"
2018,J. Duru,Oi Rio Pro,Round 1,"['0.67', '2.33', '5.60', '5.33', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,G. Medina,Oi Rio Pro,Round 1,"['0.33', '7.10', '1.57', '4.33', '2.87', '1.00', '0.73', '0.77', '0.50', '7.07', '2.23']"
2018,J. Mendes,Oi Rio Pro,Round 1,"['3.67', '6.23', '0.67', '0.43', '7.20', '0.77', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,A. Muniz,Oi Rio Pro,Round 1,"['5.33', '6.83', '2.77', '6.03', '0.67', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,J. Wilson,Oi Rio Pro,Round 1,"['5.00', '1.60', '7.00', '0.50', '5.93', '1.83', '5.67']"
2018,D. Silva,Oi Rio Pro,Round 1,"['3.67', '3.27', '0.80', '4.13', '6.17', '\xa0', '\xa0']"
2018,P. Gudauskas,Oi Rio Pro,Round 1,"['5.50', '1.27', '3.33', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,I. Ferreira,Oi Rio Pro,Round 1,"['2.87', '4.67', '3.33', '5.97', '0.50', '\xa0', '\xa0']"
2018,C. O'Leary,Oi Rio Pro,Round 1,"['3.50', '6.17', '3.47', '4.30', '0.20', '0.63', '\xa0']"
2018,K. Asing,Oi Rio Pro,Round 1,"['0.50', '2.83', '3.27', '5.33', '5.03', '0.43', '1.07']"
2018,G. Colapinto,Oi Rio Pro,Round 1,"['3.33', '1.50', '0.93', '0.40', '7.60', '0.63', '3.10', '0.83', '0.83', '4.00', '1.23']"
2018,M. February,Oi Rio Pro,Round 1,"['5.67', '0.67', '4.27', '5.80', '0.47', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,A. de Souza,Oi Rio Pro,Round 1,"['6.17', '0.30', '4.83', '0.70', '3.53', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,Y. Dora,Oi Rio Pro,Round 1,"['0.57', '2.20', '5.33', '3.73', '1.00', '5.40', '0.43', '6.73']"
2018,M. Bourez,Oi Rio Pro,Round 1,"['2.83', '4.57', '6.10', '2.73', '2.70', '\xa0', '\xa0', '\xa0']"
2018,C. Coffin,Oi Rio Pro,Round 1,"['1.00', '0.20', '1.50', '1.37', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,E. Lau,Oi Rio Pro,Round 1,"['4.00', '5.93', '0.20', '5.10', '7.67']"
2018,A. Buchan,Oi Rio Pro,Round 1,"['1.87', '6.07', '3.33', '6.23', '\xa0']"
2018,S. Zietz,Oi Rio Pro,Round 1,"['3.07', '2.50', '3.50', '1.00', '\xa0']"
2018,W. Cardoso,Oi Rio Pro,Round 1,"['2.67', '6.83', '4.33', '0.43', '2.30', '\xa0', '\xa0']"
2018,M. Wilkinson,Oi Rio Pro,Round 1,"['3.67', '2.70', '5.93', '0.87', '\xa0', '\xa0', '\xa0']"
2018,J. Flores,Oi Rio Pro,Round 1,"['5.67', '3.63', '0.57', '2.73', '0.37', '0.23', '0.30']"
2018,K. Andino,Oi Rio Pro,Round 1,"['1.27', '0.50', '1.00', '3.47', '7.57', '5.83', '\xa0']"
2018,F. Morais,Oi Rio Pro,Round 1,"['1.00', 'TBD', '0.30', '5.83', '5.93', '3.00', '4.33']"
2018,M. Rodrigues,Oi Rio Pro,Round 1,"['1.67', '3.30', '1.07', '3.70', '0.43', '0.43', '1.60']"
2018,J. Florence,Oi Rio Pro,Round 2,"['3.50', '7.17', '1.27', '4.50', '5.07', '\xa0', '\xa0']"
2018,D. Silva,Oi Rio Pro,Round 2,"['0.43', '0.67', '0.37', '5.67', '5.27', '0.60', '5.27']"
2018,A. Muniz,Oi Rio Pro,Round 2,"['5.77', '0.77', '3.77', '4.80', '\xa0']"
2018,O. Wright,Oi Rio Pro,Round 2,"['5.50', '2.83', '4.90', '0.93', '0.67']"
2018,J. Smith,Oi Rio Pro,Round 2,"['6.00', '6.50', '6.20', '2.70', '0.37', '\xa0']"
2018,W. Dantas,Oi Rio Pro,Round 2,"['5.17', '2.77', '0.50', '4.77', '0.43', '2.63']"
2018,I. Gouveia,Oi Rio Pro,Round 2,"['2.57', '5.67', '2.93', '6.60', '1.10', '8.93', '\xa0', '\xa0']"
2018,A. de Souza,Oi Rio Pro,Round 2,"['1.37', '3.83', '3.33', '8.00', '0.50', '0.73', '0.20', '0.90']"
2018,K. Asing,Oi Rio Pro,Round 2,"['6.27', '3.50', '1.60', '3.17', 'TBD', '\xa0']"
2018,M. Bourez,Oi Rio Pro,Round 2,"['6.43', '0.50', '0.47', '0.30', '0.40', '3.23']"
2018,A. Buchan,Oi Rio Pro,Round 2,"['3.57', '6.00', '0.73', '3.83', '6.63', '\xa0']"
2018,M. February,Oi Rio Pro,Round 2,"['0.70', '0.93', '0.27', '0.73', '3.03', '0.37']"
2018,M. Rodrigues,Oi Rio Pro,Round 2,"['2.00', '0.50', '3.07', '3.50', '1.47', '5.17', '0.30']"
2018,M. Wilkinson,Oi Rio Pro,Round 2,"['2.67', '1.43', '3.13', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,F. Morais,Oi Rio Pro,Round 2,"['2.17', '3.10', '3.77', '0.73', '1.23', '5.27']"
2018,P. Gudauskas,Oi Rio Pro,Round 2,"['1.00', '1.23', '5.50', '0.70', '0.27', '\xa0']"
2018,J. Flores,Oi Rio Pro,Round 2,"['0.57', '1.43', '1.13', '1.73', '8.33', '5.33']"
2018,J. Mendes,Oi Rio Pro,Round 2,"['2.33', '2.10', '6.67', '2.63', '3.93', '\xa0']"
2018,S. Zietz,Oi Rio Pro,Round 2,"['7.50', '6.17', '7.63', '7.10', '1.10', '0.50', '8.23']"
2018,J. Duru,Oi Rio Pro,Round 2,"['0.93', '1.33', '8.00', '1.27', '7.67', '\xa0', '\xa0']"
2018,T. Hermes,Oi Rio Pro,Round 2,"['2.07', '5.17', '4.23', '9.07', '1.87']"
2018,C. Coffin,Oi Rio Pro,Round 2,"['1.20', '3.93', '1.13', '0.93', '0.50']"
2018,K. Igarashi,Oi Rio Pro,Round 2,"['3.33', '4.57', '0.43', '0.43', '6.00', '0.37', '2.77', '\xa0', '\xa0']"
2018,C. O'Leary,Oi Rio Pro,Round 2,"['1.17', '2.27', '0.43', '2.50', '0.37', '5.17', '0.30', '5.03', '0.70']"
2018,I. Gouveia,Oi Rio Pro,Round 3,"['0.50', '1.43', '4.00', '0.37', '4.33', '9.93', '2.00', '0.63']"
2018,J. Smith,Oi Rio Pro,Round 3,"['5.17', '1.07', '3.33', '5.73', '0.33', '3.40', '0.57', '\xa0']"
2018,M. Rodrigues,Oi Rio Pro,Round 3,"['7.27', '0.30', '3.60', '0.57', '0.20', '2.43', '6.43', '0.53', '0.37']"
2018,F. Morais,Oi Rio Pro,Round 3,"['8.17', '0.43', '2.90', '1.70', '1.00', '0.77', '0.20', '\xa0', '\xa0']"
2018,F. Toledo,Oi Rio Pro,Round 3,"['0.57', '2.07', '0.30', '1.77', '4.83', '\xa0']"
2018,K. Asing,Oi Rio Pro,Round 3,"['0.63', '0.37', '0.93', '0.20', '2.37', '4.00']"
2018,K. Andino,Oi Rio Pro,Round 3,"['1.10', '1.00', '3.50', '7.33', '5.07']"
2018,W. Cardoso,Oi Rio Pro,Round 3,"['0.67', '1.00', '0.93', '0.50', '1.57']"
2018,K. Igarashi,Oi Rio Pro,Round 3,"['0.50', '0.63', '7.67', '0.97', '5.17', '5.07', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,G. Colapinto,Oi Rio Pro,Round 3,"['2.50', '1.30', '1.00', '2.83', '0.93', '4.00', '2.27', '7.40', '0.30', '0.77', '0.43', '1.57']"
2018,J. Wilson,Oi Rio Pro,Round 3,"['2.83', '3.17', '0.30', '6.17', '0.20']"
2018,A. Muniz,Oi Rio Pro,Round 3,"['2.93', '4.77', '4.17', '\xa0', '\xa0']"
2018,G. Medina,Oi Rio Pro,Round 3,"['6.67', '6.43', '1.67', '1.07', '3.60', '0.30', '0.93', '0.30', '1.83']"
2018,M. Wright,Oi Rio Pro,Round 3,"['1.70', '5.33', '5.87', '0.27', '6.57', '6.07', '0.30', '0.23', '\xa0']"
2018,S. Zietz,Oi Rio Pro,Round 3,"['0.93', '0.33', '8.67', '1.17', '5.60']"
2018,T. Hermes,Oi Rio Pro,Round 3,"['5.67', '3.50', '1.50', '0.67', '\xa0']"
2018,E. Lau,Oi Rio Pro,Round 3,"['2.50', '2.37', '4.50', '0.50', '3.83', '1.00']"
2018,A. Buchan,Oi Rio Pro,Round 3,"['0.23', '4.67', '2.77', '\xa0', '\xa0', '\xa0']"
2018,Y. Dora,Oi Rio Pro,Round 3,"['0.23', '0.87', '3.77', '1.93', '5.33', '1.23', '0.70', '5.23', '1.13']"
2018,I. Ferreira,Oi Rio Pro,Round 3,"['0.50', '1.20', '0.50', '3.60', '1.00', '5.83', '3.87', '2.47', '\xa0']"
2018,W. Carmichael,Oi Rio Pro,Round 3,"['0.90', '0.57', '0.53', '3.93', '3.00', '5.63', '1.67', '1.00', '7.67']"
2018,J. Flores,Oi Rio Pro,Round 3,"['0.50', '3.50', '5.90', '0.23', '5.27', '1.30', '6.77', '0.30', '0.20']"
2018,J. Florence,Oi Rio Pro,Round 3,"['6.27', '8.17', '8.00', '9.80', '0.37', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,M. Pupo,Oi Rio Pro,Round 3,"['3.33', '0.43', '4.93', '0.43', '0.77', '1.43', '1.57', '0.37', '0.20', '0.33', '0.23']"
2018,F. Toledo,Oi Rio Pro,Round 4,"['5.83', '1.43', '3.87', '0.93', '8.33', '10.00', '1.43', '\xa0']"
2018,M. Rodrigues,Oi Rio Pro,Round 4,"['0.43', '1.70', '2.27', '5.37', '5.57', '1.23', '3.43', '1.07']"
2018,I. Gouveia,Oi Rio Pro,Round 4,"['0.93', '3.10', '4.90', '2.00', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,J. Wilson,Oi Rio Pro,Round 4,"['4.67', '7.00', '5.73', '1.33', '1.37', '\xa0']"
2018,K. Andino,Oi Rio Pro,Round 4,"['6.00', '4.67', '0.80', '5.90', '\xa0', '\xa0']"
2018,K. Igarashi,Oi Rio Pro,Round 4,"['3.83', '0.27', '5.60', '0.20', '0.70', '0.37']"
2018,G. Medina,Oi Rio Pro,Round 4,"['2.33', '3.67', '1.50', '0.63', '7.27', '3.93', '4.57', '1.33', '0.93', '0.63']"
2018,E. Lau,Oi Rio Pro,Round 4,"['0.30', '2.33', '5.93', '1.17', '3.80', '0.20', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,S. Zietz,Oi Rio Pro,Round 4,"['2.67', '3.70', '0.50', '1.50', '1.00', '5.30', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,Y. Dora,Oi Rio Pro,Round 4,"['1.00', '7.17', '6.77', '2.20', '4.23', '0.93', '0.67', '0.77']"
2018,W. Carmichael,Oi Rio Pro,Round 4,"['5.83', '4.27', '5.57', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,J. Florence,Oi Rio Pro,Round 4,"['4.33', '3.43', '3.67', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,F. Toledo,Oi Rio Pro,Round 5,"['7.67', '0.30', '0.73', '6.17', '1.17', '\xa0', '\xa0']"
2018,K. Andino,Oi Rio Pro,Round 5,"['0.93', '5.50', '0.50', '1.93', '0.70', '1.00', '6.43']"
2018,J. Wilson,Oi Rio Pro,Round 5,"['3.87', '0.67', '0.73', '0.97', '1.30', '1.37', '1.53', '7.33', '3.50', '1.10']"
2018,M. Rodrigues,Oi Rio Pro,Round 5,"['0.37', '2.33', '4.00', '5.83', '0.50', '1.07', '0.83', '0.43', '1.33', '\xa0']"
2018,W. Carmichael,Oi Rio Pro,Round 5,"['5.90', '5.50', '4.67', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,G. Medina,Oi Rio Pro,Round 5,"['1.17', '1.07', '1.20', '0.30', '1.30', '2.33', '1.20', '0.27', '0.20', '0.70']"
2018,E. Lau,Oi Rio Pro,Round 5,"['0.77', '0.43', '1.33', '2.43', '0.90', '0.50', '6.83', '6.03', '\xa0', '\xa0']"
2018,Y. Dora,Oi Rio Pro,Round 5,"['1.00', '1.00', '0.90', '2.70', '2.67', '1.23', '1.77', '2.27', '3.80', '4.50']"
2018,F. Toledo,Oi Rio Pro,Quarterfinals,"['3.83', '6.67', '8.67', '0.20', '0.67', '0.20', '2.33', '7.70', '\xa0', '\xa0', '\xa0']"
2018,J. Wilson,Oi Rio Pro,Quarterfinals,"['0.20', '1.07', '0.27', '0.77', '3.20', '0.43', '2.43', '0.87', '0.50', '0.23', '1.07']"
2018,W. Carmichael,Oi Rio Pro,Quarterfinals,"['2.50', '6.00', '7.17', '4.40', '3.40', '\xa0', '\xa0']"
2018,E. Lau,Oi Rio Pro,Quarterfinals,"['4.17', '0.37', '1.50', '3.77', '5.10', '2.00', '1.27']"
2018,F. Toledo,Oi Rio Pro,Semifinals,"['0.20', '2.83', '3.67', '9.93', '0.77', '0.77', '0.43', '5.33', '7.17', '3.53']"
2018,W. Carmichael,Oi Rio Pro,Semifinals,"['0.67', '3.17', '0.57', '2.53', '3.67', '4.33', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,J. Parkinson,Corona Bali Protected,Round 1,"['1.13', '5.00', '4.00', '5.37', '0.20', '1.83']"
2018,I. Ferreira,Corona Bali Protected,Round 1,"['0.43', '6.00', '0.30', '4.10', '1.77', '\xa0']"
2018,K. Asing,Corona Bali Protected,Round 1,"['0.70', '0.20', '2.00', '5.17', '0.40', '0.70']"
2018,O. Wright,Corona Bali Protected,Round 1,"['8.00', '6.17', '3.17', '4.60', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,M. February,Corona Bali Protected,Round 1,"['0.43', '2.00', '2.50', '2.57', '7.17', '1.70', '0.73', '0.43']"
2018,E. Lau,Corona Bali Protected,Round 1,"['3.00', '0.90', '6.57', '0.20', '2.80', '\xa0', '\xa0', '\xa0']"
2018,J. Florence,Corona Bali Protected,Round 1,"['8.17', '7.00', '6.73', '\xa0', '\xa0']"
2018,M. Rodrigues,Corona Bali Protected,Round 1,"['0.47', '4.50', '3.50', '0.63', '0.83']"
2018,M. Pupo,Corona Bali Protected,Round 1,"['0.43', '2.83', '1.00', '1.33', '0.20']"
2018,C. Coffin,Corona Bali Protected,Round 1,"['6.17', '2.63', '4.77', '\xa0', '\xa0', '\xa0']"
2018,F. Toledo,Corona Bali Protected,Round 1,"['5.33', '0.20', '3.00', '4.13', '\xa0', '\xa0']"
2018,M. Wright,Corona Bali Protected,Round 1,"['3.17', '0.60', '1.00', '1.03', '0.50', '2.67']"
2018,G. Medina,Corona Bali Protected,Round 1,"['3.60', '2.00']"
2018,B. Mamiya,Corona Bali Protected,Round 1,"['0.80', '2.17']"
2018,T. Hermes,Corona Bali Protected,Round 1,"['0.50', '1.57']"
2018,J. Wilson,Corona Bali Protected,Round 1,"['1.00', '0.23', '7.67', '3.83', '3.00', '0.67']"
2018,C. O'Leary,Corona Bali Protected,Round 1,"['0.77', '0.63', '5.67', '\xa0', '\xa0', '\xa0']"
2018,O. Anwar,Corona Bali Protected,Round 1,"['3.17', '3.10', '2.40', '0.50', '1.60', '\xa0']"
2018,J. Flores,Corona Bali Protected,Round 1,"['0.50', '2.27', '4.50', '4.27', '\xa0', '\xa0', '\xa0']"
2018,K. Andino,Corona Bali Protected,Round 1,"['5.83', '2.00', '2.40', '0.77', '1.00', '2.83', '1.07']"
2018,I. Gouveia,Corona Bali Protected,Round 1,"['0.63', '0.60', '2.10', '0.40', '\xa0', '\xa0', '\xa0']"
2018,J. Smith,Corona Bali Protected,Round 1,"['0.50', '0.20', '4.43', '8.00', '7.10', '0.50']"
2018,J. Duru,Corona Bali Protected,Round 1,"['5.17', '6.67', '0.73', '6.37', '\xa0', '\xa0']"
2018,K. Igarashi,Corona Bali Protected,Round 1,"['0.57', '5.33', '3.00', '2.73', '1.80', '\xa0']"
2018,G. Colapinto,Corona Bali Protected,Round 1,"['0.57', '0.93', '1.80', '0.30', '4.50', '6.57', '8.50', '5.40']"
2018,A. Buchan,Corona Bali Protected,Round 1,"['0.83', '3.07', '5.43', '5.40', '0.70', '2.10', '\xa0', '\xa0']"
2018,J. Mendes,Corona Bali Protected,Round 1,"['3.83', '5.67', '4.73', '0.30', '2.23', '1.07', '\xa0', '\xa0']"
2018,M. Bourez,Corona Bali Protected,Round 1,"['5.33', '6.83', '4.47', '0.17', '3.77', '2.17']"
2018,P. Gudauskas,Corona Bali Protected,Round 1,"['4.17', '0.67', '4.40', '2.93', '1.00', '\xa0']"
2018,M. Wilkinson,Corona Bali Protected,Round 1,"['0.50', '4.77', '0.90', '0.20', '\xa0', '\xa0']"
2018,W. Cardoso,Corona Bali Protected,Round 1,"['0.50', '1.50', '3.77', '4.07', '2.50', '\xa0']"
2018,F. Morais,Corona Bali Protected,Round 1,"['1.77', '4.67', '0.30', '0.50', '1.07', '\xa0']"
2018,W. Carmichael,Corona Bali Protected,Round 1,"['0.30', '0.53', '2.83', '2.00', '1.00', '0.27']"
2018,A. de Souza,Corona Bali Protected,Round 1,"['1.00', '7.67', '4.17', '7.83']"
2018,S. Zietz,Corona Bali Protected,Round 1,"['2.00', '0.30', '6.67', '\xa0']"
2018,Y. Dora,Corona Bali Protected,Round 1,"['0.40', '1.37', '0.67', '0.80']"
2018,F. Toledo,Corona Bali Protected,Round 2,"['0.50', '0.23', '1.07', '7.17', '1.87', '1.43', '5.60', '0.53']"
2018,O. Anwar,Corona Bali Protected,Round 2,"['5.00', '6.00', '0.90', '0.50', '1.00', '0.87', '\xa0', '\xa0']"
2018,I. Ferreira,Corona Bali Protected,Round 2,"['1.10', '1.07', '0.50', '0.70', '5.27', '4.10', '6.57']"
2018,B. Mamiya,Corona Bali Protected,Round 2,"['6.17', '4.67', '1.57', '4.97', '0.30', '1.93', '\xa0']"
2018,M. Wright,Corona Bali Protected,Round 2,"['7.17', '7.00', '1.43', '1.30', '0.20']"
2018,K. Andino,Corona Bali Protected,Round 2,"['4.33', '0.20', '0.50', '3.50', '2.00']"
2018,A. Buchan,Corona Bali Protected,Round 2,"['4.17', '1.17', '3.50', '5.73']"
2018,M. Pupo,Corona Bali Protected,Round 2,"['1.50', '2.67', '5.33', '3.43']"
2018,M. February,Corona Bali Protected,Round 2,"['4.33', '0.30', '1.23', '5.23', '\xa0']"
2018,W. Carmichael,Corona Bali Protected,Round 2,"['3.33', '1.27', '0.50', '1.57', '3.40']"
2018,K. Asing,Corona Bali Protected,Round 2,"['0.63', '3.17', '0.67', '0.50', '3.87', '4.60', '\xa0']"
2018,S. Zietz,Corona Bali Protected,Round 2,"['4.17', '1.00', '1.93', '0.43', '2.70', '1.67', '3.83']"
2018,F. Morais,Corona Bali Protected,Round 2,"['0.83', '3.33', '4.67', '6.17', '3.67', '4.83', '5.90', '3.77']"
2018,I. Gouveia,Corona Bali Protected,Round 2,"['2.00', '2.73', '1.40', '4.00', '0.77', '4.43', '\xa0', '\xa0']"
2018,M. Wilkinson,Corona Bali Protected,Round 2,"['7.17', '0.93', '4.83', '7.77', '5.60', '4.43']"
2018,J. Duru,Corona Bali Protected,Round 2,"['0.50', '0.93', '4.77', '0.90', '2.23', '0.83']"
2018,J. Mendes,Corona Bali Protected,Round 2,"['5.00', '2.00', '3.17', '3.93', '5.73', '6.60', '\xa0', '\xa0']"
2018,K. Igarashi,Corona Bali Protected,Round 2,"['6.33', '0.50', '0.83', '0.93', '0.50', '4.23', '0.73', '0.53']"
2018,E. Lau,Corona Bali Protected,Round 2,"['8.40', '7.17', '1.17', '5.93', '\xa0']"
2018,P. Gudauskas,Corona Bali Protected,Round 2,"['2.50', '3.50', '5.17', '0.87', '2.77']"
2018,M. Rodrigues,Corona Bali Protected,Round 2,"['4.00', '0.77', '0.50', '0.37', '3.00', '2.50', '2.93', '7.33', '0.40', '4.07']"
2018,Y. Dora,Corona Bali Protected,Round 2,"['5.50', '1.33', '4.33', '2.07', '0.87', '5.77', '1.50', '\xa0', '\xa0', '\xa0']"
2018,T. Hermes,Corona Bali Protected,Round 2,"['1.83', '0.63', '3.00', '6.33', '3.30', '6.33', '1.63']"
2018,C. O'Leary,Corona Bali Protected,Round 2,"['0.30', '5.17', '0.23', '3.50', '0.73', '6.17', '\xa0']"
2018,J. Mendes,Corona Bali Protected,Round 3,"['3.50', '1.87', '6.17', '3.43', '7.17', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,J. Florence,Corona Bali Protected,Round 3,"['0.87', '0.23', '0.57', '5.50', '5.87', '1.07', '1.93', '0.87', '0.73']"
2018,M. Bourez,Corona Bali Protected,Round 3,"['3.50', '2.93', '5.17', '6.50', '4.50', '8.67', '1.17', '5.10', '5.40']"
2018,E. Lau,Corona Bali Protected,Round 3,"['1.33', '3.50', '5.67', '1.00', '6.60', '6.37', '\xa0', '\xa0', '\xa0']"
2018,W. Cardoso,Corona Bali Protected,Round 3,"['1.23', '0.87', '4.50', '6.40', '5.60', '0.20', '1.30', '0.57']"
2018,O. Wright,Corona Bali Protected,Round 3,"['5.17', '0.67', '5.20', '2.87', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,A. Buchan,Corona Bali Protected,Round 3,"['0.67', '1.50', '7.57', '3.40', '0.37', '3.83']"
2018,M. Rodrigues,Corona Bali Protected,Round 3,"['6.50', '1.83', '0.63', '2.33', '\xa0', '\xa0']"
2018,G. Colapinto,Corona Bali Protected,Round 3,"['7.17', '0.93', '1.60', '5.53', '4.00', '0.90', '1.00', '8.67']"
2018,M. Wilkinson,Corona Bali Protected,Round 3,"['5.33', '5.90', '0.43', '7.10', '7.47', '7.93', '1.10', '\xa0']"
2018,M. Wright,Corona Bali Protected,Round 3,"['6.60', '2.77', '3.53', '1.00', '5.67', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,J. Wilson,Corona Bali Protected,Round 3,"['6.00', '5.83', '0.20', '5.00', '0.43', '4.60', '0.57', '1.23', '0.63']"
2018,G. Medina,Corona Bali Protected,Round 3,"['7.50', '0.80', '8.20', '4.43', '5.83', '0.63', '6.83', '0.50', '0.60']"
2018,M. February,Corona Bali Protected,Round 3,"['1.07', '0.50', '0.80', '4.17', '1.07', '4.00', '5.27', '\xa0', '\xa0']"
2018,J. Flores,Corona Bali Protected,Round 3,"['7.77', '3.00', '6.00', '0.77', '8.27', '0.80', '\xa0']"
2018,F. Morais,Corona Bali Protected,Round 3,"['4.83', '4.00', '0.87', '0.73', '4.67', '6.33', '7.17']"
2018,J. Smith,Corona Bali Protected,Round 3,"['5.67', '9.43', '6.93', '0.87']"
2018,C. Coffin,Corona Bali Protected,Round 3,"['4.17', '3.43', '4.83', '\xa0']"
2018,I. Ferreira,Corona Bali Protected,Round 3,"['1.43', '7.00', '4.00', '0.93', '7.30', '0.97', '4.43', '2.67']"
2018,T. Hermes,Corona Bali Protected,Round 3,"['0.77', '5.50', '4.60', '2.33', '0.77', '2.93', '1.77', '\xa0']"
