Year,Name,Event,Round,Scores
2017,J. Freestone,Corona Open J-Bay,Round 1,"['0.87', '0.50', '1.00', '6.57', '7.17', '8.83']"
2017,A. Buchan,Corona Open J-Bay,Round 1,"['6.33', '0.20', '3.23', '5.10', '7.33', '\xa0']"
2017,C. O'Leary,Corona Open J-Bay,Round 1,"['5.00', '2.50', '1.50', '4.90', '0.77', '6.00']"
2017,G. Medina,Corona Open J-Bay,Round 1,"['1.77', '8.90', '7.23', '9.93', '0.37', '2.60']"
2017,S. Kennedy,Corona Open J-Bay,Round 1,"['7.00', '6.60', '7.77', '3.00', '4.00', '\xa0']"
2017,C. Ibelli,Corona Open J-Bay,Round 1,"['1.93', '5.67', '3.00', '2.23', '3.50', '\xa0']"
2017,M. Fanning,Corona Open J-Bay,Round 1,"['8.50', '1.80', '8.73', '0.87', '2.90', '2.80']"
2017,S. Zietz,Corona Open J-Bay,Round 1,"['2.10', '6.50', '3.00', '1.73', '2.70', '3.33']"
2017,J. Duru,Corona Open J-Bay,Round 1,"['1.00', '5.17', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,M. Bourez,Corona Open J-Bay,Round 1,"['7.67', '9.00', '7.37', '\xa0', '\xa0', '\xa0']"
2017,F. Toledo,Corona Open J-Bay,Round 1,"['0.30', '4.33', '9.50', '0.57', '0.23', '5.67']"
2017,E. Lau,Corona Open J-Bay,Round 1,"['8.10', '2.50', '0.37', '\xa0', '\xa0', '\xa0']"
2017,J. Smith,Corona Open J-Bay,Round 2,"['4.67', '6.00', '1.93', '2.00']"
2017,D. Staples,Corona Open J-Bay,Round 2,"['6.50', '2.70', '1.57', '3.77']"
2017,M. Wilkinson,Corona Open J-Bay,Round 2,"['6.17', '6.93', '0.33', '\xa0']"
2017,M. February,Corona Open J-Bay,Round 2,"['7.00', '3.00', '4.67', '0.37']"
2017,O. Wright,Corona Open J-Bay,Round 2,"['4.50', '5.67', '2.17', '6.67']"
2017,E. Ewing,Corona Open J-Bay,Round 2,"['1.83', '7.33', '3.77', '\xa0']"
2017,J. Andre,Corona Open J-Bay,Round 2,"['2.33', '1.60', '6.33', '4.83', '7.83', '1.00', '7.97']"
2017,K. Andino,Corona Open J-Bay,Round 2,"['0.50', '6.17', '5.90', '0.33', '5.50', '7.03', '\xa0']"
2017,J. Wilson,Corona Open J-Bay,Round 2,"['1.50', '7.67', '6.00', '6.60', '0.70', '1.23', '2.67']"
2017,J. Kerr,Corona Open J-Bay,Round 2,"['1.07', '1.73', '6.93', '0.43', '5.60', '4.77', '0.37']"
2017,C. O'Leary,Corona Open J-Bay,Round 2,"['7.33', '4.50', '3.67', '6.07', '5.70', '\xa0', '\xa0', '\xa0']"
2017,M. Pupo,Corona Open J-Bay,Round 2,"['4.00', '1.70', '1.40', '5.33', '1.93', '0.20', '6.07', '7.03']"
2017,L. Fioravanti,Corona Open J-Bay,Round 2,"['8.50', '8.13', '6.33', '0.23', '4.83', '\xa0', '\xa0']"
2017,S. Zietz,Corona Open J-Bay,Round 2,"['9.83', '4.50', '0.87', '5.93', '5.27', '1.83', '1.00']"
2017,F. Toledo,Corona Open J-Bay,Round 2,"['4.33', '0.30', '9.63', '2.17', '10.00', '4.63', '7.67', '\xa0']"
2017,K. Igarashi,Corona Open J-Bay,Round 2,"['3.67', '5.50', '0.50', '3.53', '0.27', '7.33', '2.93', '2.87']"
2017,C. Ibelli,Corona Open J-Bay,Round 2,"['8.50', '7.93', '6.83', '2.23', '6.43', '1.43', '1.57']"
2017,S. Kennedy,Corona Open J-Bay,Round 2,"['6.00', '5.17', '0.50', '2.67', '8.23', '6.57', '\xa0']"
2017,J. Duru,Corona Open J-Bay,Round 2,"['0.50', '6.87', '9.00', '2.33', '3.43', '5.67', '\xa0', '\xa0']"
2017,A. Buchan,Corona Open J-Bay,Round 2,"['3.50', '6.50', '7.00', '2.83', '7.00', '2.33', '2.33', '3.97']"
2017,E. Lau,Corona Open J-Bay,Round 2,"['8.43', '8.03', '3.83', '8.60']"
2017,W. Dantas,Corona Open J-Bay,Round 2,"['8.00', '8.37', '7.70', '3.00']"
2017,F. Morais,Corona Open J-Bay,Round 2,"['5.50', '7.17', '8.00', '6.17', '7.73', '\xa0', '\xa0']"
2017,I. Gouveia,Corona Open J-Bay,Round 2,"['6.00', '0.37', '7.00', '4.77', '7.00', '3.60', '2.00']"
2017,J. Duru,Corona Open J-Bay,Round 3,"['7.67', '7.83', '0.93', '3.00', '0.23']"
2017,A. de Souza,Corona Open J-Bay,Round 3,"['6.83', '5.33', '0.43', '2.73', '7.57']"
2017,G. Medina,Corona Open J-Bay,Round 3,"['5.40', '8.00', '2.40', '2.57', '7.83']"
2017,B. Durbidge,Corona Open J-Bay,Round 3,"['5.00', '1.90', '6.67', '5.27', '5.90']"
2017,O. Wright,Corona Open J-Bay,Round 3,"['1.73', '9.00', '7.83', '5.93', '\xa0']"
2017,E. Lau,Corona Open J-Bay,Round 3,"['2.67', '6.50', '0.37', '3.17', '0.20']"
2017,F. Morais,Corona Open J-Bay,Round 3,"['6.67', '6.03', '6.40', '2.60']"
2017,C. O'Leary,Corona Open J-Bay,Round 3,"['7.33', '4.83', '1.50', '\xa0']"
2017,M. Fanning,Corona Open J-Bay,Round 3,"['7.77', '3.67', '6.47', '2.93', '0.30', '4.30', '3.67']"
2017,C. Ibelli,Corona Open J-Bay,Round 3,"['6.50', '6.17', '0.50', '2.00', '0.37', '4.57', '2.60']"
2017,J. Florence,Corona Open J-Bay,Round 3,"['9.17', '7.67', '0.50', '7.33', '1.10', '9.10']"
2017,J. Andre,Corona Open J-Bay,Round 3,"['1.50', '3.00', '3.23', '4.67', '5.27', '2.40']"
2017,J. Smith,Corona Open J-Bay,Round 3,"['6.50', '8.50', '8.60', '10.00', '10.00', '\xa0']"
2017,L. Fioravanti,Corona Open J-Bay,Round 3,"['1.50', '3.83', '7.67', '8.50', '4.83', '3.17']"
2017,F. Toledo,Corona Open J-Bay,Round 3,[]
2017,K. Slater,Corona Open J-Bay,Round 3,[]
2017,J. Wilson,Corona Open J-Bay,Round 3,"['1.50', '8.27', '7.30', '10.00', '0.50', '5.00']"
2017,J. Flores,Corona Open J-Bay,Round 3,"['8.00', '6.50', '7.30', '\xa0', '\xa0', '\xa0']"
2017,C. Coffin,Corona Open J-Bay,Round 3,"['1.50', '9.20', '9.47', '0.10', '0.90', '5.50']"
2017,J. Parkinson,Corona Open J-Bay,Round 3,"['7.83', '8.07', '1.80', '0.93', '6.67', '\xa0']"
2017,M. Bourez,Corona Open J-Bay,Round 3,"['0.87', '6.50', '2.17', '8.50', '5.83', '8.23', '3.83', '\xa0']"
2017,I. Ferreira,Corona Open J-Bay,Round 3,"['8.00', '1.30', '7.27', '1.07', '6.83', '7.73', '7.43', '8.07']"
2017,M. Wilkinson,Corona Open J-Bay,Round 3,"['8.87', '1.83', '6.17', '0.37', '7.67', '1.00', '4.60', '\xa0']"
2017,J. Freestone,Corona Open J-Bay,Round 3,"['3.33', '3.77', '1.70', '4.50', '7.97', '5.50', '5.00', '1.07']"
2017,G. Medina,Corona Open J-Bay,Round 4,"['7.33', '4.17', '9.07', '9.67', '\xa0', '\xa0', '\xa0']"
2017,J. Duru,Corona Open J-Bay,Round 4,"['5.83', '2.17', '2.37', '7.50', '2.67', '8.57', '\xa0']"
2017,O. Wright,Corona Open J-Bay,Round 4,"['3.17', '5.10', '4.60', '8.00', '0.63', '1.67', '4.37']"
2017,F. Morais,Corona Open J-Bay,Round 4,"['9.60', '9.47', '4.43', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Florence,Corona Open J-Bay,Round 4,"['7.17', '10.00', '6.00', '4.90', '\xa0', '\xa0', '\xa0']"
2017,M. Fanning,Corona Open J-Bay,Round 4,"['2.33', '5.17', '0.30', '9.73', '4.00', '4.83', '1.87']"
2017,F. Toledo,Corona Open J-Bay,Round 4,"['5.60', '9.00', '10.00', '8.90', '0.50', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Smith,Corona Open J-Bay,Round 4,"['4.00', '7.83', '9.00', '0.50', '8.40', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Wilson,Corona Open J-Bay,Round 4,"['4.83', '2.33', '6.50', '2.27', '7.00', '1.00', '4.93', '4.57', '1.50']"
2017,M. Wilkinson,Corona Open J-Bay,Round 4,"['1.67', '0.50', '6.33', '8.50', '9.43']"
2017,M. Bourez,Corona Open J-Bay,Round 4,"['1.73', '3.50', '7.00', '4.60', '8.33']"
2017,C. Coffin,Corona Open J-Bay,Round 4,"['3.17', '6.17', '6.63', '8.57', '3.50']"
2017,M. Fanning,Corona Open J-Bay,Round 5,"['6.33', '9.80', '7.00', '\xa0', '\xa0']"
2017,J. Duru,Corona Open J-Bay,Round 5,"['5.17', '7.50', '2.17', '7.77', '4.17']"
2017,J. Florence,Corona Open J-Bay,Round 5,"['7.83', '8.67', '1.23', '4.17', '1.83', '\xa0']"
2017,O. Wright,Corona Open J-Bay,Round 5,"['6.17', '3.83', '2.00', '6.23', '1.70', '8.27']"
2017,J. Smith,Corona Open J-Bay,Round 5,"['9.37', '10.00', '4.83', '2.17']"
2017,C. Coffin,Corona Open J-Bay,Round 5,"['8.67', '7.33', '9.07', '4.43']"
2017,J. Wilson,Corona Open J-Bay,Round 5,"['8.17', '7.77', '0.50', '1.93', '6.50', '\xa0', '\xa0']"
2017,M. Bourez,Corona Open J-Bay,Round 5,"['2.17', '3.33', '1.60', '1.00', '5.50', '3.33', '2.67']"
2017,G. Medina,Corona Open J-Bay,Quarterfinals,"['7.17', '2.67', '8.50', '8.90', '0.43', '3.50']"
2017,M. Fanning,Corona Open J-Bay,Quarterfinals,"['5.17', '5.83', '5.50', '2.40', '\xa0', '\xa0']"
2017,F. Morais,Corona Open J-Bay,Quarterfinals,"['1.77', '8.17', '8.23', '0.73', '9.77', '10.00']"
2017,J. Florence,Corona Open J-Bay,Quarterfinals,"['3.00', '3.07', '9.00', '9.57', '9.10', '2.63']"
2017,F. Toledo,Corona Open J-Bay,Quarterfinals,"['9.50', '9.20', '2.67', '3.40', '8.77', '\xa0', '\xa0']"
2017,J. Smith,Corona Open J-Bay,Quarterfinals,"['0.50', '0.43', '8.43', '4.83', '0.50', '2.23', '1.57']"
2017,J. Wilson,Corona Open J-Bay,Quarterfinals,"['8.17', '7.90', '3.20', '6.57', '\xa0', '\xa0']"
2017,M. Wilkinson,Corona Open J-Bay,Quarterfinals,"['3.50', '3.37', '0.83', '5.50', '7.07', '7.70']"
2017,F. Morais,Corona Open J-Bay,Semifinals,"['8.10', '9.27', '5.50', '5.43', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,G. Medina,Corona Open J-Bay,Semifinals,"['1.50', '0.30', '3.33', '6.93', '7.77', '0.33', '0.30', '3.87']"
2017,F. Toledo,Corona Open J-Bay,Semifinals,"['8.17', '4.33', '8.30', '8.33', '8.23', '0.60', '\xa0']"
2017,J. Wilson,Corona Open J-Bay,Semifinals,"['3.17', '0.50', '6.33', '1.87', '5.00', '1.90', '2.93']"
2017,F. Toledo,Corona Open J-Bay,Finals,"['5.83', '9.17', '2.57', '8.33', '8.83', '7.60']"
2017,F. Morais,Corona Open J-Bay,Finals,"['3.00', '4.50', '6.67', '8.33', '9.40', '0.43']"
2017,J. Parkinson,Billabong Pro Tahiti,Round 1,"['4.93', '3.17', '5.07', '0.50', '0.27', '\xa0', '\xa0']"
2017,J. Andre,Billabong Pro Tahiti,Round 1,"['4.83', '1.23', '0.93', '0.10', '0.57', '3.47', '0.13']"
2017,J. Flores,Billabong Pro Tahiti,Round 1,"['1.27', '0.43', '4.67', '2.83', '1.57', '2.83', '0.90']"
2017,A. de Souza,Billabong Pro Tahiti,Round 1,"['5.50', '2.67', '0.43', '3.27', '\xa0', '\xa0']"
2017,N. Young,Billabong Pro Tahiti,Round 1,"['5.17', '1.10', '0.93', '0.63', '0.90', '0.37']"
2017,B. Durbidge,Billabong Pro Tahiti,Round 1,"['0.67', '1.30', '2.33', '0.13', '\xa0', '\xa0']"
2017,I. Ferreira,Billabong Pro Tahiti,Round 1,"['4.83', '2.13', '7.67', '\xa0']"
2017,O. Wright,Billabong Pro Tahiti,Round 1,"['3.43', '3.90', '2.00', '5.50']"
2017,J. Kerr,Billabong Pro Tahiti,Round 1,"['3.40', '1.27', '1.17', '4.17']"
2017,J. Duru,Billabong Pro Tahiti,Round 1,"['3.50', '7.83', '1.10', '4.17', '4.43']"
2017,J. Smith,Billabong Pro Tahiti,Round 1,"['5.00', '1.50', '2.83', '\xa0', '\xa0']"
2017,E. Ewing,Billabong Pro Tahiti,Round 1,"['5.00', '0.57', '2.17', '\xa0', '\xa0']"
2017,J. Florence,Billabong Pro Tahiti,Round 1,"['7.00', '7.90', '\xa0', '\xa0']"
2017,E. Lau,Billabong Pro Tahiti,Round 1,"['1.50', '4.00', '0.83', '6.93']"
2017,A. Aranburu,Billabong Pro Tahiti,Round 1,"['4.20', '0.50', '5.17', '\xa0']"
2017,M. Wilkinson,Billabong Pro Tahiti,Round 1,"['5.73', '0.93', '1.60', '\xa0']"
2017,T. Puhetini,Billabong Pro Tahiti,Round 1,"['4.90', '1.23', '1.43', '2.23']"
2017,W. Dantas,Billabong Pro Tahiti,Round 1,"['1.33', '5.77', '\xa0', '\xa0']"
2017,A. Buchan,Billabong Pro Tahiti,Round 1,"['1.07', '5.50', '8.83', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,F. Toledo,Billabong Pro Tahiti,Round 1,"['5.00', '0.87', '3.33', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,M. Pupo,Billabong Pro Tahiti,Round 1,"['0.50', '0.60', '0.77', '1.50', '1.87', '2.10', '0.37', '3.17', '0.73', '0.30']"
2017,J. Wilson,Billabong Pro Tahiti,Round 1,"['2.33', '0.43', '1.50', '4.67', '6.17', '6.60', '2.13']"
2017,C. Coffin,Billabong Pro Tahiti,Round 1,"['0.43', '2.27', '6.90', '5.50', '\xa0', '\xa0', '\xa0']"
2017,K. Igarashi,Billabong Pro Tahiti,Round 1,"['2.90', '0.57', '7.13', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,G. Medina,Billabong Pro Tahiti,Round 1,"['7.33', '0.20', '0.43', '5.90', '0.57', '2.57', '6.73', '\xa0']"
2017,S. Kennedy,Billabong Pro Tahiti,Round 1,"['1.00', '1.60', '4.73', '1.30', '3.87', '3.00', '0.93', '2.23']"
2017,C. Ibelli,Billabong Pro Tahiti,Round 1,"['0.23', '0.43', '2.33', '4.17', '2.00', '\xa0', '\xa0', '\xa0']"
2017,C. O'Leary,Billabong Pro Tahiti,Round 1,"['4.50', '6.93', '6.17', '0.27', '1.13', '0.50', '\xa0']"
2017,L. Fioravanti,Billabong Pro Tahiti,Round 1,"['7.67', '4.27', '1.07', '1.10', '2.10', '0.20', '2.23']"
2017,S. Zietz,Billabong Pro Tahiti,Round 1,"['0.83', '0.60', '1.13', '5.77', '4.87', '2.13', '\xa0']"
2017,K. Andino,Billabong Pro Tahiti,Round 1,"['5.33', '5.57', '1.10', '8.00', '4.83', '2.23', '\xa0', '\xa0']"
2017,M. Fanning,Billabong Pro Tahiti,Round 1,"['2.50', '0.50', '1.13', '6.27', '6.33', '4.20', '1.87', '7.10']"
2017,J. Freestone,Billabong Pro Tahiti,Round 1,"['7.17', '4.50', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,I. Gouveia,Billabong Pro Tahiti,Round 1,"['4.67', '0.23', '7.17', '7.83', '0.50', '4.27', '1.00', '0.73']"
2017,M. Bourez,Billabong Pro Tahiti,Round 1,"['3.67', '3.20', '0.27', '0.33', '0.20', '7.00', '\xa0', '\xa0']"
2017,F. Morais,Billabong Pro Tahiti,Round 1,"['2.67', '6.83', '2.73', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Smith,Billabong Pro Tahiti,Round 2,"['1.67', '5.70', '2.00', '6.13', '5.70', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,T. Puhetini,Billabong Pro Tahiti,Round 2,"['2.00', '5.33', '0.20', '2.50', '0.27', '2.70', '0.20', '0.63', '4.27']"
2017,O. Wright,Billabong Pro Tahiti,Round 2,"['1.23', '1.40', '0.87', '4.20', '7.67', '0.23', '6.83', '6.27']"
2017,A. Aranburu,Billabong Pro Tahiti,Round 2,"['3.50', '1.17', '8.60', '0.83', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,E. Ewing,Billabong Pro Tahiti,Round 2,"['0.77', '1.43', '1.53', '5.83', '4.23']"
2017,F. Toledo,Billabong Pro Tahiti,Round 2,"['1.57', '1.83', '4.73', '0.20', '\xa0']"
2017,M. Fanning,Billabong Pro Tahiti,Round 2,"['7.50', '5.50', '1.77', '0.80', '5.50']"
2017,J. Kerr,Billabong Pro Tahiti,Round 2,"['2.83', '1.93', '0.63', '5.33', '\xa0']"
2017,N. Young,Billabong Pro Tahiti,Round 2,"['0.20', '1.33', '6.67', '4.07', '1.13', '0.80', '\xa0']"
2017,F. Morais,Billabong Pro Tahiti,Round 2,"['0.50', '4.50', '4.43', '3.17', '2.50', '0.90', '1.23']"
2017,M. Bourez,Billabong Pro Tahiti,Round 2,"['6.67', '5.17', '7.07', '7.90', '1.33']"
2017,J. Andre,Billabong Pro Tahiti,Round 2,"['0.43', '6.00', '8.77', '5.07', '0.40']"
2017,S. Zietz,Billabong Pro Tahiti,Round 2,"['7.33', '4.17']"
2017,M. Pupo,Billabong Pro Tahiti,Round 2,"['1.50', '1.17']"
2017,K. Igarashi,Billabong Pro Tahiti,Round 2,"['8.60', '1.93', '\xa0', '\xa0']"
2017,C. Ibelli,Billabong Pro Tahiti,Round 2,"['3.50', '0.30', '0.20', '2.10']"
2017,C. Coffin,Billabong Pro Tahiti,Round 2,"['3.33', '7.33', '0.60', '4.83', '5.23']"
2017,S. Kennedy,Billabong Pro Tahiti,Round 2,"['4.93', '1.53', '2.17', '0.17', '1.50']"
2017,J. Flores,Billabong Pro Tahiti,Round 2,"['1.40', '9.00', '7.73', '9.77', '\xa0', '\xa0']"
2017,L. Fioravanti,Billabong Pro Tahiti,Round 2,"['9.23', '1.77', '6.53', '1.50', '0.50', '7.37']"
2017,B. Durbidge,Billabong Pro Tahiti,Round 2,"['7.00', '3.50']"
2017,J. Freestone,Billabong Pro Tahiti,Round 2,"['4.50', '2.77']"
2017,W. Dantas,Billabong Pro Tahiti,Round 2,"['5.90', '0.23', '6.67', '5.17', '\xa0']"
2017,E. Lau,Billabong Pro Tahiti,Round 2,"['0.93', '0.87', '2.33', '5.70', '1.00']"
2017,O. Wright,Billabong Pro Tahiti,Round 3,"['6.67', '7.10']"
2017,I. Gouveia,Billabong Pro Tahiti,Round 3,"['3.67', '6.93']"
2017,C. O'Leary,Billabong Pro Tahiti,Round 3,"['0.50', '5.00', '0.57', '9.33']"
2017,J. Flores,Billabong Pro Tahiti,Round 3,"['7.00', '0.77', '1.50', '6.27']"
2017,W. Dantas,Billabong Pro Tahiti,Round 3,"['8.00', '3.83', '5.33']"
2017,A. de Souza,Billabong Pro Tahiti,Round 3,"['1.40', '8.17', '\xa0']"
2017,G. Medina,Billabong Pro Tahiti,Round 3,"['0.77', '7.17', '7.43', '\xa0', '\xa0']"
2017,B. Durbidge,Billabong Pro Tahiti,Round 3,"['0.27', '9.73', '0.90', '3.50', '0.70']"
2017,K. Andino,Billabong Pro Tahiti,Round 3,"['5.00', '0.23', '1.70', '7.67']"
2017,S. Zietz,Billabong Pro Tahiti,Round 3,"['6.17', '5.33', '6.10', '1.43']"
2017,M. Wilkinson,Billabong Pro Tahiti,Round 3,"['1.17', '7.10', '1.50', '0.67', '4.47']"
2017,E. Ewing,Billabong Pro Tahiti,Round 3,"['4.67', '1.00', '0.50', '3.87', '4.00']"
2017,J. Florence,Billabong Pro Tahiti,Round 3,"['1.13', '7.33', '0.67', '1.43', '9.00', '9.70', '4.10', '\xa0']"
2017,N. Young,Billabong Pro Tahiti,Round 3,"['0.20', '1.50', '6.50', '6.70', '0.27', '6.57', '6.90', '8.33']"
2017,C. Coffin,Billabong Pro Tahiti,Round 3,"['1.23', '0.70', '6.17', '5.60', '7.60', '0.83', '1.13', '1.00']"
2017,M. Bourez,Billabong Pro Tahiti,Round 3,"['1.00', '4.83', '6.47', '6.43', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Wilson,Billabong Pro Tahiti,Round 3,"['1.50', '4.67', '6.67', '8.33', '9.13', '1.07']"
2017,I. Ferreira,Billabong Pro Tahiti,Round 3,"['6.67', '0.87', '5.83', '7.67', '8.87', '2.00']"
2017,J. Duru,Billabong Pro Tahiti,Round 3,"['1.50', '0.23', '6.50', '9.17', '7.23']"
2017,J. Parkinson,Billabong Pro Tahiti,Round 3,"['1.07', '7.33', '0.83', '1.50', '7.07']"
2017,A. Buchan,Billabong Pro Tahiti,Round 3,"['0.20', '0.17', '5.17', '1.17', '8.00', '8.70']"
2017,M. Fanning,Billabong Pro Tahiti,Round 3,"['0.67', '0.87', '9.83', '5.17', '6.07', '\xa0']"
2017,J. Smith,Billabong Pro Tahiti,Round 3,"['7.67', '7.33', '4.00', '0.57']"
2017,K. Igarashi,Billabong Pro Tahiti,Round 3,"['1.33', '0.93', '1.13', '\xa0']"
2017,O. Wright,Billabong Pro Tahiti,Round 4,"['6.17', '8.33', '1.23', '\xa0']"
2017,C. O'Leary,Billabong Pro Tahiti,Round 4,"['0.30', '1.00', '5.00', '8.40']"
2017,W. Dantas,Billabong Pro Tahiti,Round 4,"['0.80', '6.60', '0.37', '6.80']"
2017,K. Andino,Billabong Pro Tahiti,Round 4,"['0.77', '0.67', '0.90', '6.10', '0.77', '0.23', '5.23', '7.27']"
2017,M. Wilkinson,Billabong Pro Tahiti,Round 4,"['2.83', '7.17', '5.33', '2.23', '0.77', '0.50', '\xa0', '\xa0']"
2017,G. Medina,Billabong Pro Tahiti,Round 4,"['0.50', '4.40', '6.00', '0.50', '1.00', '2.40 1', '0.50', '\xa0']"
2017,J. Florence,Billabong Pro Tahiti,Round 4,"['0.67', '1.50', '7.83', '5.40', '7.93', '\xa0', '\xa0', '\xa0']"
2017,C. Coffin,Billabong Pro Tahiti,Round 4,"['4.50', '3.40', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Wilson,Billabong Pro Tahiti,Round 4,"['0.27', '0.63', '2.50', '1.17', '1.50', '0.70', '1.07', '0.50']"
2017,J. Duru,Billabong Pro Tahiti,Round 4,"['0.70', '0.50', '3.50', '1.00', '0.80', '5.50', '0.60', '1.17', '6.83']"
2017,A. Buchan,Billabong Pro Tahiti,Round 4,"['1.23', '1.00', '3.40', '0.73', '1.07', '6.33', '5.10', '\xa0', '\xa0']"
2017,J. Smith,Billabong Pro Tahiti,Round 4,"['0.20', '3.17', '0.80', '5.23', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,G. Medina,Billabong Pro Tahiti,Round 5,"['0.20', '6.43', '0.67', '0.27', '7.10', '7.27', '5.70', '0.43']"
2017,C. O'Leary,Billabong Pro Tahiti,Round 5,"['1.17', '0.70', '5.33', '6.33', '1.10', '\xa0', '\xa0', '\xa0']"
2017,W. Dantas,Billabong Pro Tahiti,Round 5,"['8.17', '3.87', '7.33', '2.83']"
2017,M. Wilkinson,Billabong Pro Tahiti,Round 5,"['4.50', '6.17', '5.83', '1.23']"
2017,J. Smith,Billabong Pro Tahiti,Round 5,"['3.83', '2.40', '6.93', '1.90', '5.00']"
2017,C. Coffin,Billabong Pro Tahiti,Round 5,"['1.00', '3.90', '7.50', '\xa0', '\xa0']"
2017,J. Wilson,Billabong Pro Tahiti,Round 5,"['6.17', '5.03', '8.07', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,A. Buchan,Billabong Pro Tahiti,Round 5,"['0.40', '1.00', '5.10', '2.60', '0.20', '5.50', '1.30']"
2017,G. Medina,Billabong Pro Tahiti,Quarterfinals,"['10.00', '1.60', '0.77', '2.83', '0.67', '2.43', '1.00', '1.63', '8.23', '0.43']"
2017,O. Wright,Billabong Pro Tahiti,Quarterfinals,"['7.17', '6.77', '0.33', '1.60', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,K. Andino,Billabong Pro Tahiti,Quarterfinals,"['0.57', '1.07', '5.00', '5.60', '6.23', '8.10']"
2017,W. Dantas,Billabong Pro Tahiti,Quarterfinals,"['1.50', '6.17', '0.30', '\xa0', '\xa0', '\xa0']"
2017,J. Smith,Billabong Pro Tahiti,Quarterfinals,"['5.17', '1.93', '6.50', '8.00', '1.17', '\xa0']"
2017,J. Florence,Billabong Pro Tahiti,Quarterfinals,"['0.57', '0.57', '4.33', '3.50', '7.00', '6.10']"
2017,J. Wilson,Billabong Pro Tahiti,Quarterfinals,"['8.33', '6.83', '1.00', '1.07']"
2017,J. Duru,Billabong Pro Tahiti,Quarterfinals,"['1.50', '1.90', '7.10', '1.03']"
2017,G. Medina,Billabong Pro Tahiti,Semifinals,"['7.33', '1.00', '6.77', '7.83', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,K. Andino,Billabong Pro Tahiti,Semifinals,"['1.57', '0.50', '0.63', '8.90', '0.83', '5.00', '0.30', '0.37']"
2017,J. Wilson,Billabong Pro Tahiti,Semifinals,"['0.67', '7.33', '6.93', '3.37', '\xa0']"
2017,J. Smith,Billabong Pro Tahiti,Semifinals,"['0.83', '2.50', '4.83', '1.00', '0.87']"
2017,J. Wilson,Billabong Pro Tahiti,Finals,"['7.00', '1.57', '8.10', '9.23', '9.73', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,G. Medina,Billabong Pro Tahiti,Finals,"['2.10', '5.00', '0.93', '8.67', '9.20', '1.27', '1.17', '1.20', '0.50']"
2017,A. de Souza,Hurley Pro at Trestles,Round 1,"['2.33', '5.67', '7.67', '5.93', '6.83']"
2017,M. Pupo,Hurley Pro at Trestles,Round 1,"['5.17', '1.50', '3.23', '4.50', '0.73']"
2017,W. Dantas,Hurley Pro at Trestles,Round 1,"['5.00', '1.90', '0.93', '\xa0', '\xa0']"
2017,J. Wilson,Hurley Pro at Trestles,Round 1,"['5.67', '0.80', '6.50', '6.77', '6.10', '\xa0', '\xa0']"
2017,C. Ibelli,Hurley Pro at Trestles,Round 1,"['4.83', '1.67', '0.43', '6.07', '\xa0', '\xa0', '\xa0']"
2017,J. Andre,Hurley Pro at Trestles,Round 1,"['1.40', '5.00', '2.60', '5.57', '3.33', '0.87', '5.27']"
2017,J. Flores,Hurley Pro at Trestles,Round 1,"['5.17', '0.63', '0.30', '8.00', '3.10', '1.57', '6.40']"
2017,O. Wright,Hurley Pro at Trestles,Round 1,"['6.50', '4.73', '5.60', '0.83', '6.13', '2.83', '\xa0']"
2017,J. Kerr,Hurley Pro at Trestles,Round 1,"['1.00', '2.00', '6.77', '4.40', '1.37', '\xa0', '\xa0']"
2017,B. Durbidge,Hurley Pro at Trestles,Round 1,"['7.83', '5.60', '2.40', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,M. Wilkinson,Hurley Pro at Trestles,Round 1,"['0.50', '2.50', '0.73', '0.63', '5.17', '5.03', '3.17', '4.77', '3.70', '2.00']"
2017,E. Ewing,Hurley Pro at Trestles,Round 1,"['6.33', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Florence,Hurley Pro at Trestles,Round 1,"['4.83', '9.07', '6.33', '6.60', '7.00', '\xa0', '\xa0']"
